20703                    15-Dec-112-GMS                         
3238807|LD BATIK KAFTAN F BK19 E9               |3238807|1.000    |13.500|EA        |1|12/15/2011|155918    |0|1065  |FABULOUS HOLDINGS SDN. BHD.             
4004337|CP EXERCISE BK 60G 80P SKNB-4280BL (10) |4004337|1.000    |1.620|EA        |1|12/15/2011|155918    |0|4344  |CP STATIONERY SDN BHD                   
1271989|GIM 4G TEL SURGE SKT W/NEON 40/076(SR)  |1271989|1.000    |25.000|EA        |1|12/15/2011|155918    |3|2811  |GOLDEN ISTHMUS MARKETING SDN BHD        
3241767|GIANT EXAM SHTA4 70GM 100S OGES-1070(5) |3241767|1.000    |3.000|EA        |1|12/15/2011|155918    |4|4344  |CP STATIONERY SDN BHD                   
3242079|MENS CASUAL SHOES 40-45 9804/9805 VT F9 |3242079|1.000    |37.350|EA        |1|12/15/2011|155918    |13|6509  |VESTALLEY (M) SDN BHD                   
3233423|BOYS SLIPPERS 1-5 DL9031 RJ A9 INA      |3233423|1.000    |9.740|EA        |1|12/15/2011|155918    |-2|9077  |RUKUN JUARA SDN. BHD.                   
3240529|200 4R POCKET ALBUM BLK REFILL SIG46200-|3240529|1.000    |13.510|EA        |1|12/15/2011|155918    |0|8579  |COMMERCIAL STATIONERY SDN BHD           
3189539|CL BELT 399 EL                          |3189539|1.000    |2.250|EA        |1|12/15/2011|155918    |11|1030  |EESLY TRADING SDN BHD                   
3173003|PHILIPS V/CLEANER FC8344/01             |3173003|1.000    |152.000|EA        |1|12/15/2011|155918    |14|1193  |PHILIPS MALAYSIA SDN BHD                
3057937|MN EXE TROUSERS B101/S3399 27-42        |3057937|1.000    |22.000|EA        |1|12/15/2011|155918    |5|7883  |LEADFON GARMENT SDN BHD                 
1156378|FIFFY 8OZ ANTIWIND  F/ BOTTLE 1975 (12) |1156378|1.000    |9.690|EA        |1|12/15/2011|155918    |0|1248  |EKSPRES T. H SDN BHD                    
3071546|SPURT GOGGLES G777AF                    |3071546|1.000    |14.000|EA        |1|12/15/2011|155918    |-2|1282  |SJC SOLEX CORPORATION (M) SDN BHD       
3086228|TSH CHROME CAKE RACK RECT - 10""X14""   |3086228|1.000    |2.200|EA        |1|12/15/2011|155918    |15|5598  |TIONG SHIN HUNG SDN BHD                 
4003667|AMBI PUR AFTER TOBACCO STARTER          |4003667|1.000    |10.350|EA        |1|12/15/2011|155918    |36|9024  |SARA LEE MALAYSIA SDN. BHD.             
3251308|P-JOHN CRAFT S/S BOTTLE 750ML L026      |3251308|1.000    |12.800|EA        |1|12/15/2011|155918    |10|4606  |GELANG TIGA SDN BHD                     
3253147|RED TIGER RANGER 03576                  |3253147|1.000    |20.090|EA        |1|12/15/2011|155918    |18|2243  |LITT TAK SDN BHD                        
3199758|PHILIPS STEAM IRON GC1820               |3199758|1.000    |93.000|EA        |1|12/15/2011|155918    |19|1193  |PHILIPS MALAYSIA SDN BHD                
3172452|WRITING TABLE 3300 W120XD60XH73CM-BW    |3172452|1.000    |80.500|EA        |1|12/15/2011|155918    |0|4533  |BOCOWOOD SDN BHD                        
3175208|FC 5S ADHESIVE ROUND HOOK C-230         |3175208|1.000    |2.300|EA        |1|12/15/2011|155918    |12|6379  |READYCARE (M) SDN BHD                   
3141560|CL BOYS BERMUDA PANTS S-XL 3323 GS BLK  |3141560|1.000    |5.000|EA        |1|12/15/2011|155918    |25|1112  |GARSON PRODUCTS SDN BHD                 
3216396|CL GIRLS C/S TEE W/EMB 6-12 AV123 LA    |3216396|1.000    |15.150|EA        |1|12/15/2011|155918    |0|8267  |LA FASHION MARKETING                    
3216475|LD MATURE CONST. L/PANTS M-XXXL P0316 G8|3216475|1.000    |24.500|EA        |1|12/15/2011|155918    |0|8825  |YOMEANS FASHION SDN. BHD.               
1035761|SKIPPING ROPE   9 FT 103                |1035761|1.000    |1.700|EA        |1|12/15/2011|155918    |5|1054  |YAU TAI HONG TRADING SDN BHD            
3009784|CL C/NETWORK TD L/PANTS M-L             |3009784|1.000    |20.100|EA        |1|12/15/2011|155918    |12|2464  |CHARACTER NETWORK SDN BHD               
3229734|MN EXECUTIVE L/S SHIRT S-XL             |3229734|1.000    |21.000|EA        |1|12/15/2011|155918    |33|9584  |EXCELLENT GARMENT SDN. BHD.             
3230764|MN CASUAL POLO SHIRT                    |3230764|1.000    |19.500|EA        |1|12/15/2011|155918    |16|8825  |YOMEANS FASHION SDN. BHD.               
3231932|MN KNIT WEAR L/S TEE S-L                |3231932|1.000    |15.000|EA        |1|12/15/2011|155918    |0|5150  |J-EAST TRADING SDN BHD                  
3240531|SQ POLO PU LEATHER SKYCAP SET 888-91    |3240531|1.000    |115.000|EA        |1|12/15/2011|155918    |1|1300  |HWA THONG BAGS INDUSTRIES SDN BHD       
3190989|CL GIRLS ACTIVE L/PANTS 4-10 108 HH BE  |3190989|1.000    |4.200|EA        |1|12/15/2011|155918    |0|3086  |HENG HONG TRADING                       
3209422|GIANT 6S A/TIGHT F/CONT SET-TP SET6(36) |3209422|1.000    |9.510|EA        |1|12/15/2011|155918    |25|9312  |MEGA HOUSEWARES MARKETING SDN. BHD.     
